"ROW_ID","ROW_VERSION","participant_id","dt_passive","cloud_cover_IQR","cloud_cover_mean","cloud_cover_median","cloud_cover_std","dew_point_IQR","dew_point_mean","dew_point_median","dew_point_std","humidity_IQR","humidity_mean","humidity_median","humidity_std","precip_sum","temp_IQR","temp_mean","temp_median","temp_std"
"104772","75","EN05178","2017-01-15","0.25","0.81","0.92","0.24","5.34","39.6","38.34","3.55","0.13","0.8","0.83","0.07","0.39","3.96","45.34","45.31","2.44"
"104773","75","EN05178","2017-01-16","0.26","0.34","0.32","0.21","2.15","35.92","35.48","1.43","0.17","0.67","0.69","0.11","0","9.9","46.63","47.26","5.29"
"104774","75","EN05178","2017-01-17","0.53","0.52","0.5","0.34","2.92","37.49","36.99","1.6","0.09","0.77","0.79","0.07","0.01","5.72","44.19","43.33","3.04"
"104775","75","EN05178","2017-01-18","0.36","0.28","0.19","0.3","2.61","36.76","37.27","2.39","0.3","0.77","0.8","0.16","0","13.21","44.37","47.67","7.54"
"104776","75","EN05178","2017-01-19","0.62","0.42","0.36","0.31","4.19","32.8","32.73","2.53","0.27","0.56","0.54","0.13","0","8.01","48.29","48.48","4.26"
"104777","75","EN05178","2017-01-20","0","0.96","0.96","0","0","39.15","39.15","0","0","0.76","0.76","0","0.01","0","46.16","46.16","0"
"104778","75","EN05178","2017-01-21","0.77","0.6","0.85","0.41","12.12","32.65","34.44","5.61","0.24","0.64","0.65","0.14","0.17","3.66","44.51","45.12","2.08"
"104779","75","EN05178","2017-01-22","0","0","0","0","1.23","27.18","27.23","0.93","0.19","0.52","0.54","0.12","0","9.01","44.33","44.31","5.58"
"104780","75","EN05178","2017-01-23","0","0","0","0","2.05","29.42","29.36","1.75","0.35","0.47","0.44","0.18","0","20.52","51.15","55.24","10.83"
"104781","75","EN05178","2017-01-24","0.61","0.42","0.19","0.37","9.67","26.64","28.66","4.96","0.11","0.43","0.4","0.09","0","5.18","48.64","48.67","3.03"
"104782","75","EN05178","2017-01-25","0.75","0.33","0.13","0.4","4.77","16.16","16.1","2.55","0.12","0.36","0.37","0.08","0","4.64","41.95","41.73","3.81"
"104783","75","EN05178","2017-01-26","0.14","0.09","0","0.16","1.95","14.45","14.77","1.12","0.19","0.37","0.37","0.11","0","11.53","39.5","39.52","6.69"
"104784","75","EN05178","2017-01-27","0","0","0","0","0","14.17","14.17","0","0","0.45","0.45","0","0","0","33.17","33.17","0"
"104785","75","EN05178","2017-01-28","0","0","0","0","2.47","12.54","12.98","2.01","0.26","0.39","0.36","0.15","0","13.45","36.93","37.84","7.81"
"104786","75","EN05178","2017-01-29","0","0","0","0","1.08","14.51","14.75","1.24","0.22","0.36","0.34","0.13","0","17.31","41.5","41.54","9.81"
"104787","75","EN05178","2017-01-30","0","0","0","0","4.1","14.67","14.28","2.35","0.24","0.32","0.3","0.14","0","18.96","45.11","45.55","10.31"
"104788","75","EN05178","2017-01-31","0","0","0","0","3.25","15.57","15.23","2.58","0.2","0.27","0.24","0.12","0","18.18","50.4","54.44","11.24"
"104789","75","EN05178","2017-02-01","0","0","0","0","3.66","18.38","18.36","2.11","0.14","0.27","0.26","0.09","0","15.37","53.21","52.36","9.14"
"104790","75","EN05178","2017-02-02","0.13","0.08","0.09","0.09","1.58","18.03","17.7","1.51","0.16","0.27","0.29","0.1","0","20.09","52.41","52.78","10.69"
"104791","75","EN05178","2017-02-03","0","0.31","0.31","0","0","27.35","27.35","0","0","0.43","0.43","0","0","0","48.75","48.75","0"
"104792","75","EN05178","2017-02-04","0.08","0.2","0.19","0.17","6.85","24.76","27.29","4","0.25","0.33","0.28","0.15","0","16.03","55.87","56.07","9.72"
"104793","75","EN05178","2017-02-05","0","0.21","0.21","0","0","24.44","24.44","0","0","0.34","0.34","0","0","0","51.99","51.99","0"
"104794","75","EN05178","2017-02-06","0.39","0.51","0.53","0.23","1.51","24.38","25.27","2.54","0.13","0.27","0.24","0.06","0","10.86","58.84","57.89","5.8"
"104795","75","EN05178","2017-02-07","0.06","0.14","0.13","0.1","7.8","31.06","33.05","5.57","0.12","0.37","0.38","0.07","0","9.86","57.3","56.97","5.95"
"104796","75","EN05178","2017-02-08","0.155","0.105","0.085","0.105","2.12","36.725","37.265","1.25","0.23","0.48","0.5","0.145","0","11.28","57.51","57.45","7.835"
"104797","75","EN05178","2017-02-09","0.16","0.23","0.19","0.16","1.91","33.72","34.12","1.12","0.26","0.41","0.4","0.15","0","17.07","59.51","59.49","9.95"
"104798","75","EN05178","2017-02-10","0.15","0.13","0.14","0.12","1.49","31.38","31.73","1.8","0.27","0.33","0.26","0.15","0","22.45","63.57","65.23","12.5"
"104799","75","EN05178","2017-02-11","0.19","0.1","0.08","0.09","2.09","29.32","29.78","1.36","0.13","0.25","0.25","0.09","0","15.02","68.14","68.56","9.67"
"104800","75","EN05178","2017-02-12","0.13","0.71","0.75","0.25","1.28","31.87","31.92","1.08","0.06","0.39","0.38","0.04","0","3.08","57.03","57.6","3.24"
"104801","75","EN05178","2017-02-13","0.06","0.95","0.97","0.05","6.15","36.15","36.47","2.96","0.09","0.73","0.76","0.07","0.09","3.16","44.43","44.94","1.71"
"104802","75","EN05178","2017-02-25","0","0.01","0","0.03","3.2","8.18","8.36","1.75","0.1","0.18","0.17","0.06","0","14.42","51.5","51.81","8.28"
"104803","75","EN05178","2017-02-26","0.31","0.54","0.75","0.3","7.15","14.43","12.27","5","0.05","0.21","0.21","0.04","0","16.5","53.76","55.2","8.51"
"104804","75","EN05178","2017-02-27","0.42","0.32","0.26","0.27","6.63","24.41","25.08","4.65","0.08","0.3","0.31","0.07","0","18.54","56.82","61.25","10.17"
"104805","75","EN05178","2017-02-28","0.75","0.48","0.67","0.34","6.27","20.37","19.27","6.14","0.08","0.23","0.22","0.1","0","9.64","60.76","59.83","5.99"
"104806","75","EN05178","2017-03-01","0","0.02","0","0.05","6.55","22.625","22.235","4.305","0.24","0.335","0.295","0.12","0","9.18","52.145","51.24","6.425"
"104807","75","EN05178","2017-03-02","0.07","0.16","0.15","0.14","3.47","15.57","15.56","2.3","0.13","0.23","0.24","0.07","0","14.55","53.6","55.07","8.52"
"104808","75","EN05178","2017-03-03","0.23","0.61","0.61","0.18","0.64","20.84","20.89","0.59","0.07","0.26","0.26","0.04","0","7.96","55.54","55.49","5.33"
"104809","75","EN05178","2017-03-04","0.2","0.175","0.095","0.14","3.48","27.775","28.535","1.96","0.04","0.32","0.32","0.03","0","8.33","57.825","57.83","4.525"
"104810","75","EN05178","2017-03-05","0.4","0.38","0.39","0.26","3.2","34.29","34.82","2.4","0.11","0.34","0.33","0.08","0","16.25","64.32","67.27","8.53"
"104811","75","EN05178","2017-03-06","0.33","0.13","0","0.15","13.88","30","33.87","7.36","0.21","0.3","0.27","0.11","0","9.36","64.09","62.95","5.91"
"104812","75","EN05178","2017-03-07","0","0","0","0","5.89","15.51","14.01","3.28","0.14","0.2","0.17","0.08","0","13.64","58.36","58.43","8.01"
"104813","75","EN05178","2017-03-08","0.13","0.09","0.1","0.08","4.77","17","17.25","2.78","0.1","0.19","0.2","0.06","0","20.58","60.6","61.2","11.67"
"104814","75","EN05178","2017-03-09","0.14","0.21","0.15","0.16","0.95","20.65","20.31","1.36","0.14","0.2","0.2","0.08","0","21.94","64.11","65.41","11.3"
"104815","75","EN05178","2017-03-10","0","0.15","0.15","0.09","1.26","20.74","20.73","3.39","0.16","0.19","0.18","0.08","0","20.89","66.8","67.42","11.39"
"104816","75","EN05178","2017-03-11","0.28","0.22","0.19","0.19","8.69","30.26","32.14","5.49","0.27","0.29","0.28","0.14","0","16.17","67.16","66.46","10.13"
"104817","75","EN05178","2017-03-12","0.06","0.06","0.045","0.055","2.385","30.515","31.35","2.025","0.175","0.325","0.345","0.095","0","7.925","64.335","63.405","4.85"
"104818","75","EN05178","2017-03-13","0","0.03","0","0.05","1.79","26.62","27.07","1.87","0.08","0.26","0.25","0.06","0","7.96","62.95","62.64","5.96"
"104819","75","EN05178","2017-03-14","0.15","0.09","0","0.13","11.72","26.92","31.05","5.9","0.26","0.27","0.24","0.15","0","19.6","66.25","69.73","11.4"
"104820","75","EN05178","2017-03-15","0.13","0.07","0","0.08","1.14","20.98","20.98","1.08","0.11","0.18","0.17","0.07","0","17.65","68.26","69.32","10.51"
"104821","75","EN05178","2017-03-16","0.31","0.25","0.19","0.25","1.85","19.44","19.32","1.76","0.09","0.16","0.17","0.05","0","19.56","69.15","70.48","9.53"
"104822","75","EN05178","2017-03-17","0","0","0","0","0","21.79","21.79","0","0","0.19","0.19","0","0","0","65.61","65.61","0"
"104823","75","EN05178","2017-03-18","0.05","0.04","0","0.1","1.85","22.67","22.26","1.5","0.11","0.17","0.17","0.06","0","20.13","71.06","71.81","11.11"
"104824","75","EN05178","2017-03-19","0.13","0.09","0.03","0.13","8.1","30.25","31.25","4.13","0.16","0.22","0.2","0.09","0","15.41","74.06","73.26","9.24"
"104825","75","EN05178","2017-03-20","0.29","0.18","0.14","0.18","1.41","28.46","28.39","0.98","0.08","0.2","0.19","0.06","0","13.42","73.88","72.64","8.43"
"104826","75","EN05178","2017-03-21","0.19","0.14","0.15","0.14","2","29.17","29.41","1.92","0.11","0.21","0.2","0.07","0","18.6","73.49","73.32","9.53"
"104827","75","EN05178","2017-03-22","0","0.01","0","0.02","11.43","20.52","23.92","6.02","0.14","0.16","0.12","0.08","0","18.12","73.96","75.98","10.58"
"104828","75","EN05178","2017-03-23","0.19","0.18","0.15","0.2","5.7","20.13","18.47","4.4","0.07","0.19","0.18","0.08","0","9.49","65.56","65.64","8.32"
"104829","75","EN05178","2017-03-24","0.08","0.05","0","0.07","1.97","24.52","24.47","1.4","0.19","0.28","0.26","0.09","0","17.51","59.11","61.73","8.89"
"104830","75","EN05178","2017-03-25","0","0.03","0","0.08","10.19","19.3","23.05","5.18","0.2","0.21","0.2","0.11","0","18.51","64.21","66.98","10.97"
"104831","75","EN05178","2017-03-26","0.13","0.12","0.1","0.17","4.63","23.13","23.85","2.82","0.07","0.22","0.2","0.06","0","8.48","64.44","64.74","5.83"
"104832","75","EN05178","2017-03-27","0.07","0.11","0","0.21","3","22.03","21.91","2.02","0.1","0.2","0.2","0.06","0","17.04","65.95","70.93","9.27"
"104833","75","EN05178","2017-03-28","0.45","0.5","0.44","0.22","1.89","30.91","30.92","1.89","0.08","0.35","0.35","0.06","0.01","4.86","59.12","58.68","3.45"
"104834","75","EN05178","2017-03-29","0","0.08","0.08","0","0","33.67","33.67","0","0","0.46","0.46","0","0","0","53.88","53.88","0"
"104835","75","EN05178","2017-03-30","0","0.01","0","0.03","13.62","24.91","27.96","6.86","0.37","0.29","0.23","0.19","0","22.94","63.65","69.09","12.23"
"104836","75","EN05178","2017-03-31","0","0","0","0","0","16.16","16.16","0","0","0.22","0.22","0","0","0","53.97","53.97","0"
"104837","75","EN05178","2017-04-01","0.6","0.63","0.75","0.35","5.53","22.99","24.89","4.79","0.07","0.28","0.27","0.05","0","9.44","55.65","56.43","5.34"
"104838","75","EN05178","2017-04-02","0.62","0.29","0.1","0.37","10.18","27.26","29.78","5.11","0.25","0.34","0.34","0.15","0","11.55","57.95","58.28","7.44"
"104839","75","EN05178","2017-04-03","0.19","0.12","0","0.17","3.75","26.63","26.77","2.54","0.12","0.24","0.23","0.07","0","13.2","65.23","66.82","7.6"
"104840","75","EN05178","2017-04-04","0","0","0","0","0","14.97","14.97","0","0","0.2","0.2","0","0","0","55.91","55.91","0"
"104841","75","EN05178","2017-04-05","0","0.03","0","0.07","1.94","15.8","15.97","1.4","0.09","0.2","0.2","0.06","0","12.46","57.16","57.09","6.9"
"104842","75","EN05178","2017-04-06","0.48","0.36","0.28","0.28","5.65","19.09","20.4","3.2","0.07","0.19","0.19","0.05","0","19.96","62.81","65.73","11.34"
"104843","75","EN05178","2017-04-07","0.07","0.13","0.14","0.1","6.5","19.94","21.86","3.77","0.13","0.17","0.14","0.09","0","19.95","69.91","72.25","12.2"
"104844","75","EN05180","2016-10-27","0.125","0.205","0.16","0.095","3.33","63.965","64.535","2.835","0.215","0.75","0.795","0.125","0","8.495","73.67","71.86","4.81"
"104845","75","EN05180","2016-10-28","0.09","0.32","0.32","0.06","3.98","63.99","62.91","3.85","0.55","0.71","0.64","0.26","0","21.5","76.42","77.65","10.75"
"104846","75","EN05180","2016-10-29","0.34","0.16","0","0.22","2.125","66.06","65.535","2.255","0.425","0.715","0.73","0.2","0","16.915","77.275","76.33","8.575"
"104847","75","EN05180","2016-10-30","0.1","0.33","0.33","0.06","5.41","65.27","63.93","3.13","0.52","0.73","0.77","0.24","0.03","24.51","76.83","75.91","11.26"
"104848","75","EN05183","2016-11-03","0","0","0","0","1.47","31.09","30.43","2.44","0.05","0.19","0.19","0.05","0","10.98","78.03","75.98","7.33"
"104849","75","EN05184","2016-11-06","0.4","0.28","0.14","0.32","3.75","56.51","56.65","1.92","0.09","0.8","0.83","0.09","0","7.51","63.1","60.89","4.84"
"104850","75","EN05184","2016-11-07","0.23","0.25","0.18","0.2","2.96","54.22","54.28","1.55","0.22","0.68","0.71","0.13","0","12.54","65.87","65.19","7.11"
"104851","75","EN05184","2016-11-08","0.04","0.05","0.02","0.12","1.88","48.71","48.52","1.85","0.39","0.48","0.47","0.19","0","20.66","72.24","71.89","10.86"
"104852","75","EN05184","2016-11-09","0.07","0.05","0.03","0.08","2.48","44.33","44.56","1.96","0.19","0.32","0.36","0.11","0","17.2","78.14","75.75","9.57"
"104853","75","EN05184","2016-11-10","0.02","0.03","0","0.08","2.98","37.29","38.2","2.77","0.16","0.26","0.3","0.09","0","15.87","76.31","73.44","8.61"
"104854","75","EN05184","2016-11-11","0","0.02","0","0.07","1.95","39.19","38.39","2.9","0.16","0.32","0.37","0.1","0","16.33","72.29","69.33","8.37"
"104855","75","EN05184","2016-11-12","0.26","0.21","0.23","0.18","2.86","45.17","44.96","1.86","0.13","0.42","0.45","0.09","0","12.97","69.97","69.9","7.51"
"104856","75","EN05184","2016-11-13","0","0.08","0","0.18","3.92","44.65","44.86","2.04","0.24","0.41","0.43","0.13","0","17.62","71.33","69.9","9.39"
"104857","75","EN05184","2016-11-14","0","0.01","0","0.05","7.36","46.45","46.93","3.87","0.18","0.45","0.49","0.12","0","15.51","70.1","67.56","8.47"
"104858","75","EN05184","2016-11-15","0.23","0.19","0.19","0.17","5.24","53.98","54.93","3.06","0.1","0.7","0.71","0.08","0","8.84","64.38","62.98","5.44"
"104859","75","EN05184","2016-11-16","0.44","0.38","0.47","0.25","3.64","54.75","54.52","2.62","0.16","0.78","0.76","0.07","0","7.03","61.91","61.22","3.84"
"104860","75","EN05184","2016-11-17","0.07","0.08","0.01","0.13","8.71","44.17","45.81","4.64","0.13","0.53","0.53","0.09","0","8.96","61.62","60.95","5.81"
"104861","75","EN05184","2016-11-18","0","0.01","0","0.03","9.87","25.81","23.2","7.47","0.16","0.26","0.28","0.13","0","13.33","64.01","61.01","7.9"
"104862","75","EN05184","2016-11-19","0.29","0.2","0.23","0.22","20.06","40.78","38.13","9.39","0.25","0.51","0.45","0.16","0","12.6","60.25","60.86","7.01"
"104863","75","EN05184","2016-11-20","0.34","0.76","0.89","0.3","4.28","53.77","55.15","2.2","0.08","0.84","0.81","0.06","0.2","3.23","58.78","57.9","2.34"
"104864","75","EN05184","2016-11-21","0.61","0.58","0.68","0.35","0.78","54.37","54.9","2.01","0.19","0.81","0.8","0.09","0.34","4.81","60.31","60.04","3"
"104865","75","EN05184","2016-11-22","0.22","0.2","0.17","0.19","3.89","51.76","52.55","2.12","0.11","0.75","0.79","0.07","0","7.59","59.66","59.44","4.81"
"104866","75","EN05184","2016-11-23","0.19","0.1","0.07","0.11","4.59","46.38","47.57","3.63","0.32","0.63","0.55","0.16","0","11.06","60.09","60.32","6.25"
"104867","75","EN05184","2016-11-24","0","0.08","0","0.18","8.56","35.2","33.53","5.44","0.34","0.38","0.3","0.19","0","16.25","64.38","63.42","9.26"
"104868","75","EN05184","2016-11-25","0","0.07","0","0.14","14.18","34.83","33.95","7.59","0.2","0.4","0.34","0.15","0","12.57","61.09","58.93","7.48"
"104869","75","EN05184","2016-11-26","0.67","0.49","0.64","0.37","9.12","45.59","48.76","4.71","0.16","0.75","0.72","0.09","0.23","4.6","53.41","53.01","4.77"
"104870","75","EN05184","2016-11-27","0.34","0.61","0.77","0.33","3.52","47.67","48.97","5.15","0.22","0.75","0.85","0.14","0.05","6.36","55.89","55.46","3.59"
"104871","75","EN05184","2016-11-28","0.33","0.22","0.16","0.21","7.66","45.76","46.11","3.81","0.15","0.72","0.76","0.09","0","8.9","54.79","55.62","5.23"
"104872","75","EN05184","2016-11-29","0.04","0.07","0.03","0.15","4.97","40.83","42.87","4.68","0.4","0.59","0.61","0.22","0","11.66","57.4","56.77","7.31"
"104873","75","EN05184","2016-11-30","0.01","0.03","0","0.08","11.08","42.57","43.44","6.18","0.12","0.59","0.59","0.12","0","7","57.17","58.05","4.28"
"104874","75","EN05184","2016-12-01","0.14","0.13","0.1","0.11","4.57","44.88","45.18","2.57","0.13","0.66","0.7","0.08","0","9.7","56.26","56.25","5.4"
"104875","75","EN05184","2016-12-02","0.01","0.01","0","0.03","19.16","25.65","22.02","10.36","0.37","0.35","0.21","0.21","0","10.29","57.28","57.16","5.36"
"104876","75","EN05184","2016-12-03","0","0.04","0","0.1","7.99","24.43","23.43","5.58","0.17","0.3","0.28","0.1","0","11.55","56.92","55.32","7.21"
"104877","75","EN05184","2016-12-04","0.06","0.06","0","0.1","13.57","39.96","44.06","6.58","0.13","0.54","0.54","0.09","0","15.18","57.04","58.22","8.73"
"104878","75","EN05184","2016-12-05","0.45","0.35","0.3","0.26","10.52","47.42","49.49","4.91","0.11","0.72","0.7","0.08","0","7.71","56.5","56.95","4.88"
"104879","75","EN05184","2017-01-08","0.17","0.13","0.14","0.09","1.57","46.11","46.28","1.53","0.25","0.56","0.59","0.14","0","11.13","62.88","61.49","7.27"
"104880","75","EN05184","2017-01-09","0.49","0.75","0.9","0.27","2.47","54.19","54.23","1.85","0.08","0.86","0.9","0.07","0.58","3.93","58.35","57.94","2.15"
"104881","75","EN05184","2017-01-10","0.21","0.77","0.92","0.29","2.99","52.9","53.75","1.88","0.03","0.89","0.9","0.02","0.09","3.45","56.03","57.27","2.33"
"104882","75","EN05184","2017-01-11","0.4","0.79","0.95","0.23","3.11","54.17","55.24","1.66","0.09","0.85","0.88","0.08","0.22","1.75","58.92","58.09","2.36"
"104883","75","EN05184","2017-01-12","0.08","0.92","1","0.16","0.9","52.29","52.74","1.28","0.02","0.9","0.9","0.01","0.74","1.01","55.07","55.45","1.23"
"104884","75","EN05184","2017-01-13","0.19","0.56","0.58","0.16","0.98","47.97","48.14","0.98","0.16","0.8","0.81","0.1","0.01","6.79","54.23","54.28","3.98"
"104885","75","EN05184","2017-01-14","0.06","0.09","0.02","0.17","1.94","46.96","46.94","1.53","0.31","0.7","0.76","0.17","0","12.7","57.8","58.51","7.34"
"104886","75","EN05184","2017-01-15","0.28","0.65","0.7","0.27","3.33","50.15","50.85","1.69","0.09","0.8","0.82","0.06","0","6.64","56.48","55.73","3.48"
"104887","75","EN05184","2017-01-16","0.75","0.38","0.4","0.37","0.99","50.15","50.41","1.03","0.16","0.79","0.83","0.1","0","7.05","56.75","55.2","4.12"
"104888","75","EN05184","2017-01-17","0.02","0.02","0","0.03","3.2","44.98","44.59","2.33","0.24","0.71","0.78","0.14","0","11.71","55.02","54.06","6.66"
"104889","75","EN05184","2017-01-18","0.32","0.62","0.69","0.27","3.81","47.22","47.97","2.08","0.14","0.79","0.84","0.07","0.03","7.52","53.78","54.42","4.11"
"104890","75","EN05184","2017-01-19","0.26","0.81","0.88","0.21","1.49","50.61","50.48","1.39","0.11","0.81","0.81","0.09","0.6","3.68","56.72","56.46","2.61"
"104891","75","EN05184","2017-01-20","0.2","0.89","0.96","0.12","2.53","49.64","49.97","2.37","0.13","0.84","0.86","0.07","0.98","1.04","54.35","54.15","1.58"
"104892","75","EN05184","2017-01-21","0.37","0.39","0.31","0.28","2.97","45.2","45.3","1.76","0.1","0.71","0.72","0.07","0.01","4.09","54.67","54.56","3.23"
"104893","75","EN05184","2017-01-23","0.43","0.63","0.78","0.34","3.48","44.69","44.9","3.01","0.07","0.77","0.77","0.06","0.23","2.4","51.86","52.34","2.18"
"104894","75","EN05184","2017-01-24","0.32","0.21","0.24","0.18","2.01","40.56","41.23","1.53","0.21","0.75","0.8","0.11","0.01","10.02","48.64","48.63","5.34"
"104895","75","EN05184","2017-01-25","0.03","0.02","0","0.02","2.26","40.33","40.54","1.42","0.26","0.71","0.76","0.13","0","11.51","49.83","49.35","5.89"
"104896","75","EN05184","2017-01-26","0","0.01","0","0.01","2.69","37.58","37.68","1.66","0.36","0.61","0.56","0.18","0","14.02","51.64","51.81","7.44"
"104897","75","EN05184","2017-01-27","0","0","0","0","3.34","28.65","27.63","2.14","0.14","0.37","0.4","0.09","0","10.11","55.08","53.4","4.9"
"104898","75","EN05184","2017-01-28","0","0","0","0","2.56","28.25","28.78","2.07","0.2","0.34","0.36","0.12","0","17.22","58.5","57.22","9.55"
"104899","75","EN05184","2017-01-29","0","0","0","0","1.82","29.15","29.49","2.28","0.24","0.32","0.33","0.12","0","20.91","62.19","61.84","11.12"
